timestamp,sample_duration,num_reads,read_cycles,num_writes,write_cycles,num_flushes,flush_cycles,read_cycles_samples,write_cycles_samples,flush_cycles_samples,bytes_read,bytes_written,retired_rw,retired_movnti,retired_movntq,retired_movntqd,retired_movntps,retired_mfence,retired_sfence,retired_lfence,wpq_inserts,rpq_inserts,wpq_occupancy,rpq_occupancy,dram_rpq_inserts,dram_rpq_occupancy,unc_ticks,total_read_write,retired_all_stores,l3_misses_local_pmm,l3_misses_remote_pmm,any_scoop_pmm,any_scoop_l3_miss_dram,total_addr_distance
560231464,2500240,23889,2361,273525,24445,116,36,97,1063,2,189894,2187271,24008,0,273406,0,0,0,0,0,34262,4207,3811516,0,0,0,2993538,461661735,0,1606,0,397320,71816151,116
565234568,2500719,20894,1760,277293,23706,106,18,81,1083,1,165969,2160078,29208,0,268979,0,0,0,0,0,33826,3762,3747234,0,0,0,2994124,466651472,0,1704,0,405890,72449076,120
570237333,2502391,21904,1940,267581,24637,102,0,83,1048,0,174154,2139795,22015,0,267470,0,0,0,0,0,33510,3964,3745075,0,0,0,2996010,471664034,0,1795,0,413728,73077724,123
575239994,2501592,23577,2725,275383,33191,96,17,90,1077,1,187699,2202273,23678,0,275282,0,0,0,0,0,34484,4022,3820299,0,0,0,2995206,476730265,0,1894,0,421821,73713035,123
580242052,2500482,16340,2465,284420,32996,80,0,68,1107,0,130020,2045191,49211,0,251549,0,0,0,0,0,31979,3396,3548271,0,0,0,2993620,481637331,0,1980,0,429199,74356967,130
585243145,2500549,31040,3243,265590,31442,148,0,117,1042,0,246843,2123309,31225,0,265405,0,0,0,0,0,33282,5132,3711899,0,0,0,2991867,486606997,0,2095,0,439570,74991158,123
590244553,2501067,24862,2537,272792,31378,148,0,93,1070,0,197510,2180908,25050,0,272604,0,0,0,0,0,34182,4400,3795845,0,0,0,2993254,491603369,0,2206,0,449605,75621505,128
595246008,2500402,24197,2314,275273,31259,100,0,86,1084,0,192491,2172554,28419,0,271051,0,0,0,0,0,34014,4126,3768846,0,0,0,2993102,496636341,0,2307,0,457988,76256284,127
600249621,2502057,23435,3129,265285,30219,96,0,92,1036,0,186185,2121478,23537,0,265183,0,0,0,0,0,33217,4033,3695546,0,0,0,2995503,501605823,0,2404,0,465542,76879480,124
605251883,2501613,23231,2214,278293,31764,88,0,92,1086,0,184749,2225508,23339,0,278185,0,0,0,0,0,34842,3989,3851323,0,0,0,2992843,506718825,0,2502,0,473966,77520684,115
