timestamp,sample_duration,num_reads,read_cycles,num_writes,write_cycles,num_flushes,flush_cycles,read_cycles_samples,write_cycles_samples,flush_cycles_samples,bytes_read,bytes_written,retired_rw,retired_movnti,retired_movntq,retired_movntqd,retired_movntps,retired_mfence,retired_sfence,retired_lfence,wpq_inserts,rpq_inserts,wpq_occupancy,rpq_occupancy,dram_rpq_inserts,dram_rpq_occupancy,unc_ticks,total_read_write,retired_all_stores,l3_misses_local_pmm,l3_misses_remote_pmm,any_scoop_pmm,any_scoop_l3_miss_dram,total_addr_distance
555028446,2501745,35990,3082,242275,17679,246,0,138,949,0,283146,1935346,36376,0,241889,0,0,0,140,0,30424,6255,3458739,0,0,0,2994604,507994576,0,43455,0,1048993,63822769,120
560030807,2501031,3465,231,292933,20901,24,0,13,1145,0,27216,2343133,3510,0,292711,0,177,0,38,0,36655,616,4063240,0,0,0,2994111,512920128,0,43589,0,1058109,64438418,188
565034805,2501594,4099,294,293861,21001,22,0,16,1148,0,32288,2350610,4137,0,293713,0,110,0,13,0,36759,684,4099358,0,0,0,2994901,518108227,0,43602,0,1059110,65088250,123
570037907,2501815,4877,730,297941,21239,28,0,20,1163,0,38113,2383289,4910,0,297296,0,612,0,16,0,37334,898,4144050,0,0,0,2994810,522891616,0,43883,0,1078798,65689268,626
575041484,2503041,55573,4763,222590,15850,350,23,218,868,1,436310,1777061,56070,0,221910,0,183,0,190,0,28027,10284,3209478,0,0,0,2996262,527909229,0,44068,0,1090274,66318281,361
580043585,2501100,4215,297,298345,23794,30,18,16,1165,1,33195,2386425,4260,0,298300,0,0,0,17,0,37317,754,4148598,0,0,0,2994504,533002800,0,44209,0,1101721,66956066,16
585045547,2501687,4928,374,289192,21338,18,0,20,1129,0,38682,2313364,4952,0,288227,0,941,0,15,0,36282,887,4047084,0,0,0,2995551,538181273,0,44240,0,1103880,67603794,951
590047523,2501352,37171,2650,255234,18227,180,17,145,996,1,292209,2040136,37403,0,254950,0,52,0,113,0,32010,6544,3619963,0,0,0,2994812,542741209,0,44722,0,1137835,68179749,148
596143470,2500986,0,0,297095,21486,70,0,0,1161,0,0,2376153,53,0,287889,0,9153,0,86,0,38325,72,4308254,0,0,0,2993913,549239661,0,44743,0,1139324,68991091,9144
601145081,2500088,0,0,282143,26063,136,0,0,1103,0,0,2255929,113,0,258361,0,23669,0,413,0,38312,118,4414542,0,0,0,2993341,554219232,0,44743,0,1139509,69612323,23646
606148100,2501918,0,0,291782,21152,80,21,0,1138,1,0,2333476,68,0,280419,0,11295,0,530,0,37935,89,4252338,0,0,0,2995118,559270941,0,44743,0,1139647,70242345,11289
611150091,2501082,0,0,292687,25896,78,0,0,1144,0,0,2340805,65,0,282879,0,9743,0,394,0,37846,72,4242424,0,0,0,2994276,564428178,0,44743,0,1139719,70888121,9739
616150164,2500018,0,0,278309,25623,54,0,0,1087,0,0,2226024,40,0,268621,0,9648,0,192,0,36026,40,4067849,0,0,0,2993058,569395576,0,44743,0,1139826,71509699,9639
621152506,2500370,0,0,284658,29242,44,0,0,1112,0,0,2276853,37,0,10059,0,274562,0,248,0,69935,36,8112460,0,0,0,2992639,574328367,0,44743,0,1139980,72126126,274558
626158959,2504870,18414,2555,229353,22934,554,17,71,897,1,141424,1829323,19151,0,885,0,227731,0,20,0,57390,5395,6547440,0,0,0,2998445,578648170,0,45021,0,1145375,72658451,228293
631166849,2503071,40270,11894,35237,7145,6576,624,163,136,9,297262,255598,43529,0,2008,0,29970,0,53,0,9289,16187,1376801,0,0,0,2996386,579778862,0,47683,0,1181620,72816038,34351
636173518,2502118,14014,4054,228109,16139,614,0,61,886,0,101175,1818932,14986,0,222255,0,4882,0,2,0,29399,6438,3322861,0,0,0,2996481,582256635,0,49693,0,1208551,73138660,6501
641175817,2501657,25783,2165,262832,18741,606,0,101,1028,0,193314,2101850,25939,0,262590,0,86,0,106,0,32926,6078,3718329,0,0,0,2995158,586958745,0,51716,0,1234588,73717821,3289
