timestamp,sample_duration,num_reads,read_cycles,num_writes,write_cycles,num_flushes,flush_cycles,read_cycles_samples,write_cycles_samples,flush_cycles_samples,bytes_read,bytes_written,retired_rw,retired_movnti,retired_movntq,retired_movntqd,retired_movntps,retired_mfence,retired_sfence,retired_lfence,wpq_inserts,rpq_inserts,wpq_occupancy,rpq_occupancy,dram_rpq_inserts,dram_rpq_occupancy,unc_ticks,total_read_write,retired_all_stores,l3_misses_local_pmm,l3_misses_remote_pmm,any_scoop_pmm,any_scoop_l3_miss_dram,total_addr_distance
590253142,2500998,27348,2404,253670,31853,224,0,104,994,0,217426,2027984,27528,0,253490,0,0,0,0,0,31782,4626,3564072,0,0,0,2993256,490836494,0,2318,0,446526,75522369,175
595255447,2502195,19966,2305,263635,33337,154,0,69,1039,0,158608,2108172,20086,0,263515,0,0,0,0,0,33008,3507,3696305,0,0,0,2995322,495811884,0,2424,0,454220,76146329,160
600256613,2501050,21203,3039,258309,34146,137,0,82,1010,0,168413,2065855,21278,0,258234,0,0,0,0,0,32341,3635,3620682,0,0,0,2993967,500791644,0,2534,0,462573,76774371,149
605258612,2500820,22120,2049,265838,37323,147,0,88,1037,0,175924,2125890,22226,0,265732,0,0,0,0,0,33281,3828,3697110,0,0,0,2994140,505920887,0,2641,0,471026,77417559,162
610261782,2501220,28302,2700,255029,31758,175,0,113,994,0,225317,2038997,28467,0,254864,0,0,0,0,0,31943,4536,3559536,0,0,0,2993966,510974264,0,2751,0,479935,78051285,184
619276042,2501803,12084,1423,457085,43987,132,0,50,1782,0,96056,1564777,310921,0,158248,0,0,0,0,0,4692,4645,552734,0,0,0,2994957,515765453,0,2829,0,496900,79266659,117
624278502,2500778,0,0,298496,27703,0,0,0,1166,0,0,298496,298496,0,0,0,0,0,0,0,4705,4667,518689,0,0,0,2993844,516518861,0,2829,0,507798,79971274,16
629280080,2500483,0,0,292608,26277,0,0,0,1143,0,0,292608,292608,0,0,0,0,0,0,0,4556,4600,716155,0,0,0,2993788,517417933,0,2829,0,518126,80662885,14
634281290,2501114,0,0,297216,27246,0,0,0,1161,0,0,626944,250112,0,47104,0,0,0,0,0,9730,3931,1088253,0,0,0,2994018,518449101,0,2829,0,528395,81365451,16
639283270,2500744,0,0,298496,24139,0,0,0,1166,0,0,298496,298496,0,0,0,0,0,0,0,4722,4679,532399,0,0,0,2993586,519154381,0,2829,0,539399,82072023,10
644284478,2500548,0,0,298496,24914,0,0,0,1166,0,0,298496,298496,0,0,0,0,0,0,0,4632,4670,513811,0,0,0,2993737,519856845,0,2829,0,550391,82775814,12
649288587,2502235,0,0,295424,24835,0,0,0,1154,0,0,356352,286720,0,8704,0,0,0,0,0,5659,4497,624126,0,0,0,2995702,520620237,0,2829,0,561235,83479584,16
654289659,2500313,0,0,305152,23415,0,0,0,1192,0,0,305152,305152,0,0,0,0,0,0,0,4757,4785,524737,0,0,0,2992921,521333197,0,2829,0,572382,84193854,18
659291729,2501520,0,0,304128,22835,0,0,0,1188,0,0,304128,304128,0,0,0,0,0,0,0,4761,4746,516896,0,0,0,2994289,522214349,0,2829,0,583031,84900075,17
